,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
2541,5.0,11.0,20.0,0.0,7.0,4.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,11.0,2.0,3.0,5.0,6.0,9.0,6586,/scratch/ydong/stamps/demo_F200W/F200W_6586.jpg
2542,4.0,15.0,10.0,11.0,4.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,4.0,0.0,10.0,0.0,6588,/scratch/ydong/stamps/demo_F200W/F200W_6588.jpg
2543,5.0,19.0,7.0,12.0,7.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,17.0,1.0,4.0,1.0,6.0,0.0,6589,/scratch/ydong/stamps/demo_F200W/F200W_6589.jpg
2544,4.0,23.0,3.0,10.0,13.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,10.0,12.0,1.0,3.0,0.0,3.0,0.0,6582,/scratch/ydong/stamps/demo_F200W/F200W_6582.jpg
2545,4.0,16.0,11.0,0.0,15.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,8.0,10.0,1.0,3.0,0.0,11.0,0.0,6580,/scratch/ydong/stamps/demo_F200W/F200W_6580.jpg
2546,2.0,27.0,7.0,3.0,23.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,18.0,0.0,2.0,0.0,7.0,0.0,6578,/scratch/ydong/stamps/demo_F200W/F200W_6578.jpg
2547,9.0,16.0,2.0,15.0,1.0,0.0,7.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,14.0,1.0,8.0,0.0,2.0,0.0,6596,/scratch/ydong/stamps/demo_F200W/F200W_6596.jpg
2548,6.0,18.0,9.0,4.0,13.0,1.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,5.0,15.0,3.0,3.0,2.0,5.0,2.0,6573,/scratch/ydong/stamps/demo_F200W/F200W_6573.jpg
2549,2.0,13.0,11.0,0.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,10.0,0.0,2.0,1.0,10.0,0.0,6565,/scratch/ydong/stamps/demo_F200W/F200W_6565.jpg
2550,5.0,18.0,7.0,18.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,17.0,0.0,5.0,1.0,6.0,0.0,6566,/scratch/ydong/stamps/demo_F200W/F200W_6566.jpg
2551,3.0,18.0,14.0,1.0,10.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,15.0,1.0,2.0,2.0,10.0,2.0,6559,/scratch/ydong/stamps/demo_F200W/F200W_6559.jpg
2552,3.0,13.0,15.0,2.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,11.0,2.0,1.0,3.0,11.0,1.0,6557,/scratch/ydong/stamps/demo_F200W/F200W_6557.jpg
2553,4.0,16.0,12.0,3.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,6.0,11.0,0.0,4.0,3.0,9.0,0.0,6560,/scratch/ydong/stamps/demo_F200W/F200W_6560.jpg
2554,8.0,17.0,5.0,6.0,11.0,0.0,3.0,5.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,6.0,15.0,1.0,7.0,0.0,5.0,0.0,6547,/scratch/ydong/stamps/demo_F200W/F200W_6547.jpg
2555,0.0,25.0,15.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,13.0,0.0,0.0,1.0,14.0,0.0,6556,/scratch/ydong/stamps/demo_F200W/F200W_6556.jpg
2556,1.0,32.0,6.0,0.0,30.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,1.0,0.0,4.0,2.0,6554,/scratch/ydong/stamps/demo_F200W/F200W_6554.jpg
2557,4.0,15.0,8.0,15.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,13.0,3.0,1.0,1.0,7.0,0.0,6550,/scratch/ydong/stamps/demo_F200W/F200W_6550.jpg
2558,4.0,13.0,11.0,0.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,5.0,6.0,0.0,4.0,2.0,9.0,0.0,6552,/scratch/ydong/stamps/demo_F200W/F200W_6552.jpg
2559,10.0,9.0,12.0,5.0,4.0,0.0,3.0,7.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,3.0,11.0,5.0,5.0,0.0,9.0,3.0,6546,/scratch/ydong/stamps/demo_F200W/F200W_6546.jpg
2560,4.0,12.0,13.0,0.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,1.0,3.0,0.0,9.0,4.0,6625,/scratch/ydong/stamps/demo_F200W/F200W_6625.jpg
2561,2.0,13.0,8.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,10.0,1.0,1.0,1.0,6.0,1.0,6536,/scratch/ydong/stamps/demo_F200W/F200W_6536.jpg
2562,28.0,6.0,1.0,0.0,1.0,5.0,1.0,27.0,0.0,0.0,1.0,22.0,3.0,2.0,21.0,6.0,4.0,7.0,10.0,6.0,4.0,3.0,2.0,0.0,6.0,0.0,21.0,1.0,3.0,2.0,7.0,3.0,9.0,15.0,8.0,20.0,0.0,0.0,1.0,6539,/scratch/ydong/stamps/demo_F200W/F200W_6539.jpg
2563,3.0,12.0,10.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,12.0,0.0,3.0,0.0,3.0,7.0,6531,/scratch/ydong/stamps/demo_F200W/F200W_6531.jpg
2564,1.0,21.0,8.0,0.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,15.0,0.0,1.0,1.0,4.0,3.0,6530,/scratch/ydong/stamps/demo_F200W/F200W_6530.jpg
2565,4.0,14.0,14.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,5.0,5.0,2.0,2.0,0.0,14.0,0.0,6528,/scratch/ydong/stamps/demo_F200W/F200W_6528.jpg
2566,5.0,15.0,13.0,1.0,9.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,13.0,2.0,3.0,2.0,6.0,5.0,6512,/scratch/ydong/stamps/demo_F200W/F200W_6512.jpg
2567,3.0,9.0,14.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,6.0,1.0,1.0,2.0,0.0,5.0,9.0,6522,/scratch/ydong/stamps/demo_F200W/F200W_6522.jpg
2568,0.0,13.0,11.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0,4.0,5.0,6520,/scratch/ydong/stamps/demo_F200W/F200W_6520.jpg
2569,4.0,27.0,9.0,0.0,1.0,26.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,29.0,0.0,4.0,0.0,6.0,3.0,6516,/scratch/ydong/stamps/demo_F200W/F200W_6516.jpg
2570,13.0,8.0,9.0,1.0,6.0,1.0,5.0,8.0,1.0,1.0,3.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,11.0,2.0,4.0,3.0,10.0,1.0,7.0,1.0,6517,/scratch/ydong/stamps/demo_F200W/F200W_6517.jpg
2571,6.0,16.0,5.0,1.0,6.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,8.0,12.0,3.0,3.0,0.0,0.0,5.0,6514,/scratch/ydong/stamps/demo_F200W/F200W_6514.jpg
2572,13.0,15.0,1.0,11.0,4.0,0.0,10.0,3.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,12.0,1.0,12.0,1.0,0.0,0.0,6503,/scratch/ydong/stamps/demo_F200W/F200W_6503.jpg
2573,5.0,18.0,8.0,1.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,12.0,3.0,2.0,1.0,7.0,0.0,6501,/scratch/ydong/stamps/demo_F200W/F200W_6501.jpg
2574,0.0,27.0,10.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,0.0,0.0,1.0,6.0,3.0,6500,/scratch/ydong/stamps/demo_F200W/F200W_6500.jpg
2575,12.0,13.0,4.0,12.0,0.0,1.0,12.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,19.0,1.0,11.0,1.0,3.0,0.0,6497,/scratch/ydong/stamps/demo_F200W/F200W_6497.jpg
2576,2.0,20.0,8.0,0.0,13.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,16.0,0.0,2.0,1.0,3.0,4.0,6492,/scratch/ydong/stamps/demo_F200W/F200W_6492.jpg
2577,4.0,22.0,7.0,0.0,4.0,18.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,23.0,0.0,4.0,0.0,3.0,4.0,6493,/scratch/ydong/stamps/demo_F200W/F200W_6493.jpg
2578,3.0,12.0,13.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,10.0,0.0,3.0,0.0,12.0,1.0,6489,/scratch/ydong/stamps/demo_F200W/F200W_6489.jpg
2579,0.0,12.0,15.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,13.0,0.0,6495,/scratch/ydong/stamps/demo_F200W/F200W_6495.jpg
2580,10.0,18.0,4.0,18.0,0.0,0.0,9.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,18.0,1.0,9.0,0.0,4.0,0.0,3854,/scratch/ydong/stamps/demo_F200W/F200W_3854.jpg
2581,9.0,5.0,9.0,1.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,11.0,1.0,1.0,6.0,3.0,1.0,8.0,0.0,6485,/scratch/ydong/stamps/demo_F200W/F200W_6485.jpg
2582,13.0,14.0,12.0,0.0,10.0,4.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,2.0,2.0,15.0,2.0,8.0,13.0,0.0,1.0,10.0,1.0,6496,/scratch/ydong/stamps/demo_F200W/F200W_6496.jpg
2583,2.0,15.0,15.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,2.0,11.0,2.0,6482,/scratch/ydong/stamps/demo_F200W/F200W_6482.jpg
2584,3.0,17.0,11.0,0.0,3.0,14.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,16.0,1.0,2.0,2.0,5.0,4.0,6481,/scratch/ydong/stamps/demo_F200W/F200W_6481.jpg
2585,4.0,13.0,12.0,0.0,7.0,6.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,9.0,3.0,1.0,2.0,7.0,3.0,6480,/scratch/ydong/stamps/demo_F200W/F200W_6480.jpg
2586,5.0,11.0,13.0,9.0,2.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,7.0,6.0,1.0,4.0,3.0,10.0,0.0,6474,/scratch/ydong/stamps/demo_F200W/F200W_6474.jpg
2587,3.0,24.0,4.0,8.0,15.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,18.0,0.0,3.0,1.0,2.0,1.0,6472,/scratch/ydong/stamps/demo_F200W/F200W_6472.jpg
2588,11.0,8.0,3.0,8.0,0.0,0.0,7.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,10.0,3.0,8.0,1.0,1.0,1.0,6473,/scratch/ydong/stamps/demo_F200W/F200W_6473.jpg
2589,3.0,13.0,12.0,13.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,1.0,2.0,5.0,7.0,0.0,6476,/scratch/ydong/stamps/demo_F200W/F200W_6476.jpg
2590,8.0,13.0,10.0,1.0,9.0,3.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,7.0,4.0,1.0,9.0,5.0,3.0,1.0,7.0,2.0,6439,/scratch/ydong/stamps/demo_F200W/F200W_6439.jpg
2591,4.0,24.0,7.0,0.0,9.0,15.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,20.0,1.0,3.0,0.0,1.0,6.0,6462,/scratch/ydong/stamps/demo_F200W/F200W_6462.jpg
2592,3.0,21.0,4.0,2.0,14.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,15.0,1.0,2.0,0.0,3.0,1.0,6461,/scratch/ydong/stamps/demo_F200W/F200W_6461.jpg
2593,6.0,12.0,11.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,7.0,3.0,1.0,7.0,3.0,3.0,2.0,8.0,1.0,6435,/scratch/ydong/stamps/demo_F200W/F200W_6435.jpg
2594,6.0,21.0,7.0,15.0,6.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0,1.0,5.0,1.0,6.0,0.0,6459,/scratch/ydong/stamps/demo_F200W/F200W_6459.jpg
2595,5.0,7.0,6.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,1.0,0.0,3.0,3.0,6454,/scratch/ydong/stamps/demo_F200W/F200W_6454.jpg
2596,4.0,10.0,9.0,1.0,4.0,5.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,7.0,3.0,1.0,0.0,4.0,5.0,6453,/scratch/ydong/stamps/demo_F200W/F200W_6453.jpg
2597,5.0,13.0,6.0,0.0,11.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,6.0,11.0,2.0,3.0,0.0,6.0,0.0,6455,/scratch/ydong/stamps/demo_F200W/F200W_6455.jpg
2598,5.0,17.0,5.0,3.0,8.0,6.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,12.0,9.0,2.0,3.0,0.0,5.0,0.0,6448,/scratch/ydong/stamps/demo_F200W/F200W_6448.jpg
2599,1.0,7.0,14.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,2.0,8.0,4.0,6446,/scratch/ydong/stamps/demo_F200W/F200W_6446.jpg
2600,13.0,6.0,4.0,4.0,2.0,0.0,11.0,2.0,6.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,1.0,12.0,0.0,4.0,0.0,6445,/scratch/ydong/stamps/demo_F200W/F200W_6445.jpg
2601,2.0,12.0,9.0,1.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,1.0,1.0,2.0,7.0,0.0,6451,/scratch/ydong/stamps/demo_F200W/F200W_6451.jpg
2602,4.0,8.0,9.0,0.0,8.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,4.0,0.0,9.0,0.0,6427,/scratch/ydong/stamps/demo_F200W/F200W_6427.jpg
2603,20.0,11.0,2.0,1.0,10.0,0.0,14.0,6.0,2.0,0.0,12.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,5.0,23.0,1.0,19.0,0.0,1.0,1.0,6423,/scratch/ydong/stamps/demo_F200W/F200W_6423.jpg
2604,8.0,16.0,6.0,1.0,13.0,2.0,2.0,6.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,11.0,2.0,9.0,6.0,2.0,1.0,5.0,0.0,6428,/scratch/ydong/stamps/demo_F200W/F200W_6428.jpg
2605,2.0,19.0,17.0,9.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,7.0,8.0,0.0,2.0,6.0,11.0,0.0,6425,/scratch/ydong/stamps/demo_F200W/F200W_6425.jpg
2606,7.0,8.0,18.0,2.0,3.0,3.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,8.0,3.0,4.0,3.0,11.0,4.0,6424,/scratch/ydong/stamps/demo_F200W/F200W_6424.jpg
2607,9.0,11.0,4.0,7.0,3.0,1.0,6.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,12.0,2.0,7.0,0.0,4.0,0.0,6440,/scratch/ydong/stamps/demo_F200W/F200W_6440.jpg
2608,3.0,12.0,8.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,3.0,0.0,4.0,4.0,6415,/scratch/ydong/stamps/demo_F200W/F200W_6415.jpg
